scenario,seed,gap_s,config_hash,derived_input_sha256,reconciliation_outcome,pre_gap_final_id,post_gap_final_id,post_gap_majority_target,number_of_segments,number_of_gtm_candidates,number_of_gtm_assignments,number_of_reconciliations,number_of_reconstructed_epochs,recon_num_samples,recon_mean_position_error_m,recon_max_position_error_m
gap_horizon_5uav_dense_crossing,5001,20.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,983fc1d5684d4416eafb76de3f83959d71ef153144f151899e9a8fc3b48ea459,FALSE_RECONCILIATION,5,12,uav_5,102,10404,84,84,791,19,13.363248325820361,22.324342355712407
gap_horizon_5uav_dense_crossing,5001,21.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,42e82c0f91b46bd3f01d2adfcaaf7a1d12807f2879cc2d55ab3c6c8dc5b78dfb,FALSE_RECONCILIATION,5,12,uav_5,102,10404,84,84,791,18,22.67648540770095,35.13536395549679
gap_horizon_5uav_dense_crossing,5001,22.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,4660af2014fe7fc3a685c053e8af7241af6fbc2e1ad327d0af8d815c810b3591,FALSE_RECONCILIATION,5,12,uav_5,102,10404,84,84,793,14,25.25426629421191,47.36898162712254
gap_horizon_5uav_dense_crossing,5001,23.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,dc3c0d809dc7a5e10d3324881fe25f2058777bebbe0707ad0c142275c98639ac,FALSE_RECONCILIATION,5,12,uav_5,102,10404,84,84,794,17,24.19679127827122,38.79158625111794
gap_horizon_5uav_dense_crossing,5001,24.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,33a8b7a6d49da88d8d98dd7ca50ad83ff89fcfd54f39153a121da90b7b1e484c,FALSE_RECONCILIATION,5,12,uav_5,101,10201,83,83,789,16,25.8010130055345,48.56610164941881
gap_horizon_5uav_dense_crossing,5001,2.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,cb06cf2919c7c2d9a248398482d3643f6d0f098ab47a426706dc7e0f9f130a47,FALSE_RECONCILIATION,5,54,uav_5,107,11449,89,89,779,,,
gap_horizon_5uav_dense_crossing,5001,3.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,d4c6aaeede193e7d8f7c6f7d8254d5de47673b9878542a37f2dc085fa9dbc00a,FALSE_RECONCILIATION,5,13,uav_4,108,11664,90,90,778,3,2.675713728892165,3.441520650854191
gap_horizon_5uav_dense_crossing,5001,4.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,0a51067285fd14a147f4667815202afc5a5b2eaa4c784b6aa5039ffdec857b33,FALSE_RECONCILIATION,5,24,uav_5,108,11664,90,90,779,3,2.139741563637633,2.1513409449631773
gap_horizon_5uav_dense_crossing,5001,5.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,cc8627981a2dbd5d5055a36343d6452b2079e14a8a6041ffc40602ebb3af426a,FALSE_RECONCILIATION,5,13,uav_4,108,11664,90,90,780,5,2.60465279460517,2.8733815756925045
gap_horizon_5uav_dense_crossing,5001,6.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,4d9880bf10c8d07c33d1cb7db6c36c82c88be94178b8088cb6e3f0e18acf901d,FALSE_RECONCILIATION,5,54,uav_5,108,11664,90,90,782,6,4.774634547434202,7.714742554609551
gap_horizon_5uav_dense_crossing,5001,7.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,37362627bd2b6983d0fcb41de4a000a83a6e337f6b67faf07292e87d8be3200f,FALSE_RECONCILIATION,5,54,uav_5,108,11664,90,90,781,7,3.1731528277027925,5.475289858037568
gap_horizon_5uav_dense_crossing,5001,8.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,fc49aaa52869ac5584831ff72f8a2bb03be20be6632e8d016681caf959f7e8db,FALSE_RECONCILIATION,0,54,uav_5,108,11664,90,90,785,8,4.374950591001568,7.698078941767373
gap_horizon_5uav_dense_crossing,5001,9.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,09a34a92efa46dbcbc65049a961530250021b0da282c8b3d78ad5adf152fbd17,FALSE_RECONCILIATION,5,54,uav_5,107,11449,89,89,788,8,11.73069102909636,16.076403178836326
gap_horizon_5uav_dense_crossing,5002,10.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,7cb2992eb2b8d2c69b65de877bd9dd8ae4cc70349c7c822374e7ca1efb7ff857,FALSE_RECONCILIATION,37,31,uav_4,91,8281,70,70,739,10,7.026155920480686,15.453473141058643
gap_horizon_5uav_dense_crossing,5002,11.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,22ae36479888933e7ab2121d36087ce4e8e61a04f09897b74e35b1adf57e8b4e,FALSE_RECONCILIATION,37,31,uav_4,91,8281,70,70,740,11,7.192322286362181,15.925722181994976
gap_horizon_5uav_dense_crossing,5002,12.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ff3e57d82276fade85adc2f31a8ffbd9495baef6e6275066dde8306b3bae8bea,FALSE_RECONCILIATION,37,8,uav_2,91,8281,70,70,741,11,7.832838630177492,15.712206755193177
gap_horizon_5uav_dense_crossing,5002,13.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,87450f6b4c9041e4d85e80fbdc2e47dd59e99cc04350a9f4148203acf50dfdb0,FALSE_RECONCILIATION,37,8,uav_2,91,8281,70,70,741,12,8.558931921097736,15.945379522762032
gap_horizon_5uav_dense_crossing,5002,14.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,52d298e7934458978693f18f4fcbb1ddf3950f4b48aeb8e8de5ab2f18a300e98,FALSE_RECONCILIATION,37,8,uav_2,91,8281,70,70,754,,,
gap_horizon_5uav_dense_crossing,5002,15.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,a28bb058c2a80944981780af8a88b85f07a4373d8e529d1f8a62fa73765f84e4,FALSE_RECONCILIATION,0,8,uav_2,90,8100,69,69,743,14,2.645081527832084,5.362847347390596
gap_horizon_5uav_dense_crossing,5002,16.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,1313cae813e4d36451e81717455c1d099cbe8d3baf3f0951081bf50ece332168,FALSE_RECONCILIATION,0,8,uav_2,89,7921,66,66,686,16,5.915792003140881,8.70738078296342
gap_horizon_5uav_dense_crossing,5002,17.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b082903d89833c72b2267ee427ae834dd4bb96d00dc9180cae2634d5fd49957a,FALSE_RECONCILIATION,0,8,uav_2,89,7921,66,66,688,17,9.976922225868485,15.167369427277258
gap_horizon_5uav_dense_crossing,5002,18.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,d2c437edf3ca61e3f2104e4f9882584c5db5ddf7281728a289f1eb26ce23822d,FALSE_RECONCILIATION,0,8,uav_2,89,7921,66,66,688,17,5.5529098306285265,8.904657281945195
gap_horizon_5uav_dense_crossing,5002,19.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,1d5eb393740c6bf18f00498dc1d7ce33d85ba0a3d55145576b4ac2ca41f99742,FALSE_RECONCILIATION,0,8,uav_2,89,7921,66,66,689,19,5.800691232710065,9.095924764106135
gap_horizon_5uav_dense_crossing,5002,1.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2b10e900e1c73f37aefd72784033d16ad0886ec5be85938314925521c998cef1,FALSE_RECONCILIATION,5,4,uav_5,94,8836,73,73,773,,,
gap_horizon_5uav_dense_crossing,5002,20.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,e3f3bb33e181f1c6cf2f39834f06bb57741bcfc43bdd13a4d2ee647e550eb1af,FALSE_RECONCILIATION,0,8,uav_2,88,7744,66,66,678,,,
gap_horizon_5uav_dense_crossing,5002,21.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ab113880b7d44ef62bb390c92e9f4b63052188dd7d23e6161cf0559f57d5b87d,FALSE_RECONCILIATION,0,8,uav_2,87,7569,66,66,661,20,19.597911075755544,32.82454511366525
gap_horizon_5uav_dense_crossing,5002,22.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,cd4a4dafd21c942e8603655322aeb13544429da10ce4e0e94bfb6ee922adb891,FALSE_RECONCILIATION,5,31,uav_2,85,7225,64,64,659,19,36.72626006371194,62.03517612223452
gap_horizon_5uav_dense_crossing,5002,23.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,5e694d871f4eb4ee1bf700bce8c8e650359cefd05f86a8917b48df219bf3aeb4,FALSE_RECONCILIATION,5,8,uav_2,85,7225,64,64,658,22,19.27963544116004,33.843936676714385
gap_horizon_5uav_dense_crossing,5002,24.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,94554f36de5d466ed08dc6aaf26b0f4d820498fead36bc38e10ced27a4bbbc16,FALSE_RECONCILIATION,5,8,uav_2,85,7225,63,63,630,18,21.99098035519724,35.49334687868691
gap_horizon_5uav_dense_crossing,5002,2.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,6e2662fd3409a59a474d3ae44c43769385c770905b5048f66459066243367af5,FALSE_RECONCILIATION,5,4,uav_5,94,8836,73,73,773,,,
gap_horizon_5uav_dense_crossing,5002,3.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,7b906484b9139eaf384f6b9a5701962a893167b44a3df5dba16be85309a5d159,NO_RECONCILIATION,0,37,uav_1,94,8836,73,73,772,3,2.494471428558086,3.2400894380622893
gap_horizon_5uav_dense_crossing,5002,4.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,bc8ba5e3847668e0539e2fb1d55c6b37533bedc8dc7d7f7580e294a834dcc10a,FALSE_RECONCILIATION,0,30,uav_2,94,8836,73,73,777,4,1.4755132504179065,2.1754047964565464
gap_horizon_5uav_dense_crossing,5002,5.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,a7793221c40d9b6890b4158d25939e4edce3e02b28d15013bb675d43391f68bc,FALSE_RECONCILIATION,0,30,uav_2,94,8836,73,73,779,5,3.190098162193954,3.7802621546884594
gap_horizon_5uav_dense_crossing,5002,6.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2a326c94eaf07231c0059c28dc3a04e5416a2eaa13a579624cc62c0d73b51265,FALSE_RECONCILIATION,37,30,uav_2,94,8836,73,73,781,5,2.503663759478621,3.064389237255323
gap_horizon_5uav_dense_crossing,5002,7.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,765fd90cad063b50e66a190b4e4b5a91cbb9f6c2c1d5d7ca69fe9416d1598619,FALSE_RECONCILIATION,0,30,uav_2,94,8836,73,73,783,7,6.406051534973983,9.725441968261707
gap_horizon_5uav_dense_crossing,5002,8.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,7102543514c62c231d224a78ea9338585b7c79db5e125c1d9a9916c89ffe5794,FALSE_RECONCILIATION,5,30,uav_2,92,8464,71,71,785,8,3.6566858459781773,9.293536776486654
gap_horizon_5uav_dense_crossing,5002,9.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b40c61bdcc546d00be68179528e7bf874b3c13706ff9b38a490e8c96e467a0ed,FALSE_RECONCILIATION,37,31,uav_4,91,8281,70,70,738,8,7.6798293542263485,13.758311511659324
gap_horizon_5uav_dense_crossing,5003,10.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,073cb92fb7f5e329049b2963046ed8dfe06da87470942af3d286c3e591ad1489,FALSE_RECONCILIATION,8,7,uav_3,95,9025,79,79,802,10,4.061731422329453,7.110831864453041
gap_horizon_5uav_dense_crossing,5003,11.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,daa499577c95543c4150467aca8c1fcbb2df116dfad0fc7a9b657f3841062940,FALSE_RECONCILIATION,8,13,uav_5,95,9025,79,79,804,11,4.658712557775308,8.960244716540345
gap_horizon_5uav_dense_crossing,5003,12.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b9894920ec8a115d4c8425e189f482e4649f72bf6b673580105e3b3be08a9abf,FALSE_RECONCILIATION,8,5,uav_5,96,9216,80,80,804,11,2.706223480062908,4.567988165277642
gap_horizon_5uav_dense_crossing,5003,13.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,8f24fafd94b336d9504a52976d9cb03884428daa2df36939dfab3fa9d68bc902,FALSE_RECONCILIATION,8,5,uav_5,96,9216,80,80,805,12,4.493034868137911,7.180576148770432
gap_horizon_5uav_dense_crossing,5003,14.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,95b58e02777ce5128ebaf584822095fbfbb16e89e9894bcd7d9c3b814da3bac2,FALSE_RECONCILIATION,8,5,uav_5,97,9409,81,81,807,13,3.576132559177815,6.531610924782318
gap_horizon_5uav_dense_crossing,5003,15.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,d8719b424a26d2a67d20dacc885504de16e28dde10cc004052e02791ab0c90dc,FALSE_RECONCILIATION,8,5,uav_5,96,9216,80,80,806,15,5.538044964676751,7.9537079475882955
gap_horizon_5uav_dense_crossing,5003,16.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b910913d9ace3e83a02e0cbaf4fdf939ad5e534d498e97d2e48c928cb6db8daa,FALSE_RECONCILIATION,8,5,uav_5,95,9025,79,79,802,16,4.4433247463371375,6.2330978334958465
gap_horizon_5uav_dense_crossing,5003,17.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ef67df7ec59459c576ed51a781819e8e5861f5a9ca973cf648f88cb6e8371df8,FALSE_RECONCILIATION,0,5,uav_5,94,8836,78,78,802,16,3.6407691537443716,6.419967706734059
gap_horizon_5uav_dense_crossing,5003,18.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,d66b76e7f4333a4996455db09a2d1d3fa0395d14a48feb18d903dbf4d236a625,FALSE_RECONCILIATION,0,5,uav_5,94,8836,78,78,804,18,5.327437064027722,8.18858699643112
gap_horizon_5uav_dense_crossing,5003,19.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2550d1b55aa648fdcca5bbf0a44c53822aed8c1747e5ad21d00e4d20d5c9c000,FALSE_RECONCILIATION,0,5,uav_5,94,8836,78,78,804,18,36.86028248427071,58.34176329857236
gap_horizon_5uav_dense_crossing,5003,1.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2ac2cc0c578e6cdf5775c25b3eddaa73613ebbf2e5fe8e19de642d8366e477cf,NO_RECONCILIATION,15,7,uav_1,95,9025,79,79,782,,,
gap_horizon_5uav_dense_crossing,5003,20.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,a7ac7a2d84a2b9fbcde97648a189292fd1271a7a28682260ae245815812c8e27,FALSE_RECONCILIATION,0,5,uav_5,94,8836,78,78,801,19,36.26342912248716,58.83328519009051
gap_horizon_5uav_dense_crossing,5003,21.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,971b71f531f41859d4bc40d890f5ef7b10a94b9cfa4d18cb24c93a1bcc672d5f,FALSE_RECONCILIATION,0,5,uav_5,94,8836,78,78,802,20,36.450618752469104,59.93303136923487
gap_horizon_5uav_dense_crossing,5003,22.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,41c2f5c9f043e948f531ff7e06157a38cd44452d4f764bd9645515242cdcfbf4,FALSE_RECONCILIATION,0,5,uav_5,94,8836,78,78,803,19,17.55423068259669,29.098864513630367
gap_horizon_5uav_dense_crossing,5003,23.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,c22523f3d6cd32c064b54f660f4e81017bcd9698e709b91957c226d6935af360,NO_RECONCILIATION,0,8,uav_1,95,9025,79,79,805,21,20.757812397359686,35.772935365683644
gap_horizon_5uav_dense_crossing,5003,24.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,497833df87cb9227d858ab8607018e682388d38e2f21374aa11cfaf1ab78372b,NO_RECONCILIATION,0,8,uav_1,95,9025,79,79,806,22,20.805588922126386,36.37912193800833
gap_horizon_5uav_dense_crossing,5003,2.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,03fae7bb7b23b47fdfd1380c083e7cede5082d768c43f512247c5cde957c1650,FALSE_RECONCILIATION,12,7,uav_3,96,9216,80,80,783,1,8.460345550383236,8.460345550383236
gap_horizon_5uav_dense_crossing,5003,3.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ef6bff7518fa6637f584d36eb998edccd43095aed9efb8c844dff0d257cc938a,FALSE_RECONCILIATION,12,7,uav_3,96,9216,80,80,789,3,2.7769397469739623,3.946384818984331
gap_horizon_5uav_dense_crossing,5003,4.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,0f57d1d4a1b682b2ea08216f0988af3fe6265973f4e685552f96f1c19fd15c4f,FALSE_RECONCILIATION,12,7,uav_3,96,9216,80,80,789,3,5.108553087681795,6.011433543616414
gap_horizon_5uav_dense_crossing,5003,5.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,d0e32c1f1751c3b67ac8348c0aeb6a79fb51740332638d34735211693113e806,FALSE_RECONCILIATION,8,13,uav_5,96,9216,80,80,789,5,2.7349063657820176,3.9463812756591685
gap_horizon_5uav_dense_crossing,5003,6.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,66202eb4d94825ff0bef9ab39ace13cd58a28d04114aa152ccd7af9151de2f77,FALSE_RECONCILIATION,8,13,uav_5,95,9025,79,79,794,5,4.888766467942679,6.026352900684804
gap_horizon_5uav_dense_crossing,5003,7.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,7094b6aad3dbba2998942361f5c94aac86a2e6d3e658ded17ba0fc9e02ec8089,FALSE_RECONCILIATION,8,13,uav_5,95,9025,79,79,795,7,4.920583927134435,7.216772728695604
gap_horizon_5uav_dense_crossing,5003,8.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,cd871f696af3799fc156b992d11318d2c1cb6fe7f504b95ab3ba2fbf776fd78e,FALSE_RECONCILIATION,8,13,uav_5,95,9025,79,79,798,8,4.529582137961927,6.62425148159941
gap_horizon_5uav_dense_crossing,5003,9.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,8ab40c25a3ec2a85c41d8079d396fcd0c47fd370d8fa84ee83ce9f5ab38c1abd,FALSE_RECONCILIATION,8,13,uav_5,95,9025,79,79,800,9,2.489371840401833,4.681975812557157
gap_horizon_5uav_dense_crossing,5004,10.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,20a5491f2a1c0adb77d3187e4f5902c51fcba6baa2a0c7f3b232aa70e5772248,FALSE_RECONCILIATION,14,3,uav_4,116,13456,96,96,885,10,17.60196324184502,25.044288453856623
gap_horizon_5uav_dense_crossing,5004,11.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,de09291fa6d0a6e258b654fc3d1e60c568c7e096e3fec1b0fe274fef8ff0b199,NO_RECONCILIATION,15,9,uav_1,115,13225,94,94,905,11,3.3085143239004853,5.553385419914421
gap_horizon_5uav_dense_crossing,5004,12.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,cfb78fe3a7f6cd8b5be58d18817daf6a60bfbb31134874d0ce3828c2f0c37b00,NO_RECONCILIATION,15,9,uav_1,114,12996,93,93,907,11,2.917150868224903,4.9931589332118405
gap_horizon_5uav_dense_crossing,5004,13.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,6db527b0446f61e51b71007f37db16a4f29059313424288cd92410017377fbd5,NO_RECONCILIATION,59,9,uav_1,114,12996,93,93,909,13,3.9438565648227026,5.56519630888742
gap_horizon_5uav_dense_crossing,5004,14.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ac63ed3a96be999ae30076e56f55e64c1646a7bb1aabe6b44d971d8f4ffdc72b,NO_RECONCILIATION,59,9,uav_1,114,12996,93,93,913,13,5.35167240729263,6.564894297005943
gap_horizon_5uav_dense_crossing,5004,15.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,062d0f1d09abdca8c5e42c898ed681a702bc1b7a3a9ace94e6f15c0c0af50ec6,NO_RECONCILIATION,15,9,uav_1,114,12996,94,94,888,15,5.674518204987385,6.868592137458953
gap_horizon_5uav_dense_crossing,5004,16.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,5e18527516a1f51dd2769f131640f5d68e7e4b4e75681b56735d262997a0e247,NO_RECONCILIATION,15,9,uav_1,114,12996,94,94,889,15,2.673279168008482,5.945531339662608
gap_horizon_5uav_dense_crossing,5004,17.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,3e9eebe84836f513346947fd1af1d937e0e9d3faf54962633e135e54bb2269fe,NO_RECONCILIATION,15,9,uav_1,113,12769,93,93,890,17,4.41957971529928,6.191460097895696
gap_horizon_5uav_dense_crossing,5004,18.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,72eb5ea9778353ff959194f2d0fd07081ba4a50c278f510ae536eb584c3e892a,NO_RECONCILIATION,15,9,uav_1,113,12769,93,93,891,18,4.854305897806732,6.288601399999149
gap_horizon_5uav_dense_crossing,5004,19.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,4aea87ddbcb3c83846085f1a25f40ae6406922d38b1d812d36383957cbf0d602,NO_RECONCILIATION,15,9,uav_1,114,12996,94,94,892,19,19.89709625830315,33.44873064591202
gap_horizon_5uav_dense_crossing,5004,1.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,a5a068362b452ebc8d2a6b8473a4923d0d1bf0ce6cf484aaf905f8506b389a1f,FALSE_RECONCILIATION,13,13,uav_5,115,13225,95,95,856,,,
gap_horizon_5uav_dense_crossing,5004,20.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,4d855e1d48c20007ea8973dcb15d078731e35cf838b6e3eb8363a49d1d1289b0,NO_RECONCILIATION,15,9,uav_1,114,12996,94,94,893,18,16.787092123949684,26.780526089828484
gap_horizon_5uav_dense_crossing,5004,21.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,f4252730a16899da7673d002bd017508db04a2e2e80cd9627ffce7edaadc51f0,NO_RECONCILIATION,15,9,uav_1,114,12996,94,94,894,19,16.830770005013058,27.248555010402775
gap_horizon_5uav_dense_crossing,5004,22.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,15e65ccb2f4bd07d0e386a4aa01add928c84bed9481f66b0b82a2062d9c42fa5,NO_RECONCILIATION,15,9,uav_1,114,12996,94,94,895,14,26.14395367605287,42.16757117325696
gap_horizon_5uav_dense_crossing,5004,23.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2b71e65cab50b46c26004e8a3b14fd3af8e76275280100b71189720ef27c9d2c,NO_RECONCILIATION,15,9,uav_1,114,12996,94,94,897,15,25.52656094007222,42.393189862608146
gap_horizon_5uav_dense_crossing,5004,24.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,19f1282cd8571b66acf2ff230f88364a5beaa6d440989695e5857c1a2e99333a,NO_RECONCILIATION,15,9,uav_1,113,12769,94,94,847,21,20.694640498196247,35.45532527151045
gap_horizon_5uav_dense_crossing,5004,2.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,8820818b3b4bc43426f97d88cfdf396755656cad4af3b4c70e3eefa182b74974,FALSE_RECONCILIATION,13,1,uav_2,117,13689,97,97,871,,,
gap_horizon_5uav_dense_crossing,5004,3.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,c4a60d301ecfeade18b4c4887733d7f3b5da783ce5cc24f1a916998ef8be82a3,FALSE_RECONCILIATION,14,3,uav_4,117,13689,97,97,872,2,1.7787304593534183,2.350509902542705
gap_horizon_5uav_dense_crossing,5004,4.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,f746f55a0d3c99a4c410d5b79e6889c4a5fce553aaab24b64d823fce37081c37,FALSE_RECONCILIATION,14,3,uav_4,117,13689,97,97,874,4,2.1490634966505806,3.2865216681465075
gap_horizon_5uav_dense_crossing,5004,5.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,8390d0bbb09768c76ad9919ddb88092bee8983c3e8e6e3e5018d7c9e951037a2,FALSE_RECONCILIATION,14,3,uav_4,116,13456,96,96,876,5,1.0968308645122267,1.5917651636867713
gap_horizon_5uav_dense_crossing,5004,6.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,f2cb0a2d8a4fc61dee26964b1e8dd586b1bef6e9fa1f88e9242b4b1cca0f0124,FALSE_RECONCILIATION,14,3,uav_4,116,13456,96,96,877,6,2.3694490902594985,2.530017485319228
gap_horizon_5uav_dense_crossing,5004,7.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2a93d8208e93ed093028cafef2c8e5430b0cd85682e706bb64cb04febc043a54,FALSE_RECONCILIATION,14,3,uav_4,116,13456,96,96,877,6,3.397907032491952,3.5828847679608766
gap_horizon_5uav_dense_crossing,5004,8.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,59892aea4fb5632e8a0603cedb310e9fdafd90b6b9b84d86d3229c6928ae26f1,FALSE_RECONCILIATION,14,3,uav_4,116,13456,96,96,882,7,3.2377101020440344,7.086948725420066
gap_horizon_5uav_dense_crossing,5004,9.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,067b718f8b8b1c8bf4189ab6c0a9f59453886a322eab887895b84ee6ca89be65,FALSE_RECONCILIATION,14,3,uav_4,116,13456,96,96,882,9,3.4190342038856336,4.0407723796616315
