run_id,scenario_id,split,seed,config_hash,status,error,failure_category,retry_count,estimator,motion_model,fusion,association,association_mode,merger_enabled,num_real_targets,num_global_tracks_created,association_accuracy,id_switches,excess_global_tracks_total,fragmentation_events_total,track_availability_any_active_mean,track_availability_confirmed_mean,position_rmse_update_m,position_rmse_coasting_m,position_rmse_overall_m,velocity_rmse_update_mps,velocity_rmse_coasting_mps,velocity_rmse_overall_mps,mean_nees_6d,mean_nis,num_nis_samples,recovery_num_events_total,recovery_num_target_reacquisitions_observed,recovery_num_target_reacquisition_censored,recovery_target_reacquisition_latency_mean,recovery_target_reacquisition_latency_median,recovery_target_reacquisition_latency_stdev,recovery_num_identity_recovery_censored,recovery_num_identity_recovery_eligible,recovery_identity_preserving_recovery_rate,recovery_identity_recovery_latency_mean,recovery_identity_recovery_latency_median,recovery_identity_recovery_latency_stdev,recovery_identity_preservation_given_reacquisition,recovery_identity_recovery_penalty_mean,recovery_identity_recovery_penalty_median,identity_switches_epoch_level,same_timestamp_disagreement_epochs
final_multi_uav_crossing__seed5012__9f73dbdc,final_multi_uav_crossing,final,5012,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.6111111111111112,0.30077688081232956,10.751426634476584,6.7088140895560775,0.19034159467700798,0.4070310340064209,0.2942267632490668,481.09097055970983,5.747255423973117,33,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5013__9f73dbdc,final_multi_uav_crossing,final,5013,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.7894736842105262,0.3958075433504675,7.10235279346468,3.277704708625255,0.22748174871267596,0.153037775318547,0.21397262892574,266.324405990989,5.572444943867924,45,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5014__9f73dbdc,final_multi_uav_crossing,final,5014,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.8000000000000002,0.5494137403659367,6.867822216842612,3.110447036506763,0.21504409153973833,0.27712072992034165,0.2288107270982671,239.76678370522023,5.9645585834256885,48,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5015__9f73dbdc,final_multi_uav_crossing,final,5015,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.8039215686274509,0.5105660952971225,5.528823951772554,2.490636307945531,0.1954003918816384,0.2691888112604881,0.21190360369131958,195.7649631938171,5.72215439937835,41,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5016__9f73dbdc,final_multi_uav_crossing,final,5016,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.7619047619047619,0.5196872435960265,8.654175210554396,4.247099515430524,0.2277917749087456,0.2518983014235921,0.23375702227880008,319.1856108764633,5.874961415719235,48,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5017__9f73dbdc,final_multi_uav_crossing,final,5017,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,1.0,1.245388792798385,nan,1.245388792798385,0.279659643122419,nan,0.279659643122419,277.0119762827968,6.758993758874041,39,0,0,0,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5018__9f73dbdc,final_multi_uav_crossing,final,5018,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,1.0,0.6097379876528491,nan,0.6097379876528491,0.21026068788748606,nan,0.21026068788748606,3.9229961024545132,6.6753280012638845,30,0,0,0,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5019__9f73dbdc,final_multi_uav_crossing,final,5019,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,1.0,0.7645067747754781,nan,0.7645067747754781,0.1924095341136254,nan,0.1924095341136254,6.673342046468886,5.17418451286867,24,0,0,0,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_crossing__seed5020__9f73dbdc,final_multi_uav_crossing,final,5020,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.6999999999999998,0.46323347512368074,5.835387309716218,3.219585872911567,0.21523366098184576,0.2951191261531211,0.24198442049059318,325.0122851077823,5.449553671426983,21,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5001__9f73dbdc,final_multi_uav_nonlinear,final,5001,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.7777777777777778,0.4604337265812485,4.836107200997818,2.3156439045736135,0.2851534427406136,0.1989447899933422,0.26839967301660017,233.61102927086748,5.3939302385852415,21,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5002__9f73dbdc,final_multi_uav_nonlinear,final,5002,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.6999999999999998,0.8314320984337248,6.677776443891698,3.723131075370916,0.3170531986193007,0.22380003142392127,0.2922188353749896,438.0801188431263,6.435003037352582,21,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5003__9f73dbdc,final_multi_uav_nonlinear,final,5003,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.6363636363636364,0.435269216480819,14.322349462248228,8.643678675565901,0.235603154870112,0.38826842730889155,0.30023799842381554,606.1273903345603,6.277277447763889,42,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5004__9f73dbdc,final_multi_uav_nonlinear,final,5004,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.6666666666666666,0.3976763245426612,16.205403254899736,9.361826523567546,0.26756759517019185,0.2734645737679502,0.26954758953748537,555.6079215284175,6.392329993627339,54,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5005__9f73dbdc,final_multi_uav_nonlinear,final,5005,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.7037037037037037,0.4361129062226455,14.466555026685324,7.883088813669472,0.24553902054115434,0.3378001904835429,0.2761085770787109,516.1416919384385,4.969649464411591,57,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5006__9f73dbdc,final_multi_uav_nonlinear,final,5006,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.6428571428571429,0.4826199257054473,17.510607178283582,10.471741282051063,0.2800435870116737,0.6274450108191705,0.4370563794659701,591.3826465478912,6.581253046578343,54,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5007__9f73dbdc,final_multi_uav_nonlinear,final,5007,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.7407407407407408,0.434439783139418,12.677737849248464,6.46600803439533,0.2764267572138297,0.3709401037249792,0.30376714802597654,453.95950727897076,5.615025891762683,60,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5008__9f73dbdc,final_multi_uav_nonlinear,final,5008,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.7307692307692307,0.47227290483012807,12.793611938590436,6.650544619927474,0.2509148819823738,0.2944535029974545,0.2633458781495024,474.8080858244495,6.495628143438667,57,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5009__9f73dbdc,final_multi_uav_nonlinear,final,5009,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.6785714285714285,0.7586444654675341,16.33314038171234,9.281083987708561,0.24862111883914392,0.3877373998589828,0.3004460597635485,592.6098676035954,5.281651299621564,57,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5010__9f73dbdc,final_multi_uav_nonlinear,final,5010,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.7083333333333334,0.5015396567267905,12.789749182388652,6.9201397008492,0.2579545041132616,0.43855945403565555,0.32129488715831495,507.61364449416124,5.892867248052561,51,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5011__9f73dbdc,final_multi_uav_nonlinear,final,5011,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.6666666666666666,0.45620487716987634,17.7196348197564,10.23721485439978,0.23909074025110824,0.4280290993069128,0.31492733235945763,544.7557139184352,6.3072162799698885,60,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5012__9f73dbdc,final_multi_uav_nonlinear,final,5012,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.6999999999999998,0.4459407743135649,15.957451930733944,8.748216152933244,0.23865610246345673,0.43981161931757395,0.3128897454634101,504.9123211689151,5.862031112491706,63,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5013__9f73dbdc,final_multi_uav_nonlinear,final,5013,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.75,0.3683294794122726,12.802688564760626,6.409286900710266,0.22648787466533435,0.15361329918894087,0.21064621869319874,433.4416496914045,6.038905237246445,63,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5014__9f73dbdc,final_multi_uav_nonlinear,final,5014,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.7407407407407408,0.41902940930880905,12.891163920784042,6.5737594620300035,0.22871721258353997,0.22573443279530914,0.22794764714777888,470.1345293462424,6.246733204560397,60,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5015__9f73dbdc,final_multi_uav_nonlinear,final,5015,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.6785714285714285,1.6678339204732533,16.634429016323647,9.530383345668984,0.24976499582728404,0.27746877123472524,0.258993159090988,928.3629480353792,7.224149738156265,57,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5016__9f73dbdc,final_multi_uav_nonlinear,final,5016,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.6538461538461539,0.4446788818811539,16.003627858958847,9.422572142035076,0.24411335218933325,0.5648285594543474,0.3865196931179768,597.2066766153866,5.6999464994839295,51,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5017__9f73dbdc,final_multi_uav_nonlinear,final,5017,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.6551724137931034,0.45966263081947933,17.526207372363842,10.298466497058865,0.23901584741037946,0.44614080522195726,0.32567484904921806,560.7031097275493,5.28674525596664,57,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5018__9f73dbdc,final_multi_uav_nonlinear,final,5018,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.7407407407407408,0.44394926929091166,12.680608377287143,6.46794552303312,0.24576347475400917,0.28467045521064055,0.2564179593692994,443.39960872407295,5.164248762948774,60,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5019__9f73dbdc,final_multi_uav_nonlinear,final,5019,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.7407407407407408,0.37792579678877375,12.751508625778033,6.500892713029409,0.26371334146179654,0.31860824271049654,0.2789844689398409,458.2039280617536,5.948130159708173,60,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_multi_uav_nonlinear__seed5020__9f73dbdc,final_multi_uav_nonlinear,final,5020,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,3,3,1.0,0,0,0,1.0,0.717948717948718,0.4913835326061544,12.125964109051171,6.453363025159293,0.23603061150960158,0.3539586880751748,0.27447137394297294,453.15448700960627,6.094071732585513,56,3,0,3,nan,nan,nan,3,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_one_uav_three_stations__seed5001__9f73dbdc,final_one_uav_three_stations,final,5001,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.9252336448598131,0.2342204525357796,10.793832957335269,2.959991320562352,0.18618134704083844,0.0919800620520487,0.18084352091595654,77.35971966736518,6.266958233282704,99,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_one_uav_three_stations__seed5002__9f73dbdc,final_one_uav_three_stations,final,5002,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.9150943396226415,0.41648394624390256,11.680834761184004,3.4268675084615086,0.19596562268751233,0.11149839756943074,0.19025633120275137,83.24739583259479,5.5627294810114805,97,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_one_uav_three_stations__seed5003__9f73dbdc,final_one_uav_three_stations,final,5003,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.9150943396226415,0.2372532934134908,11.841753530994078,3.45797435707935,0.18830528400910188,0.20451246088766334,0.1897351549999481,85.19154814769908,5.517448473635158,97,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_one_uav_three_stations__seed5004__9f73dbdc,final_one_uav_three_stations,final,5004,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.9150943396226415,0.330812275232942,11.712446140080981,3.427480395219142,0.21725974420980013,0.148287626063278,0.2122760137277621,83.73495855687376,5.882169105835,97,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_one_uav_three_stations__seed5005__9f73dbdc,final_one_uav_three_stations,final,5005,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.9150943396226415,0.32700504796667146,11.713921390023378,3.427574121819685,0.1921046709601874,0.2878336935312949,0.20200275457781924,84.08199171429638,5.76423916594534,97,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_one_uav_three_stations__seed5006__9f73dbdc,final_one_uav_three_stations,final,5006,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.9056603773584906,0.35488835518066597,12.975858453060905,3.999787514903942,0.17881252464223982,0.29924343894601474,0.19340451738445816,89.55568230531513,5.554937555690223,96,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_one_uav_three_stations__seed5007__9f73dbdc,final_one_uav_three_stations,final,5007,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.9090909090909091,0.7999109136985362,12.931682066260644,3.9729423005830946,0.2107046517251271,0.2769557484123207,0.21756273685886135,214.71900893584203,6.565897599111119,100,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_one_uav_three_stations__seed5008__9f73dbdc,final_one_uav_three_stations,final,5008,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.9074074074074074,0.34014481671733066,13.260477756243404,4.048023244013044,0.1898594510228867,0.08863049635600691,0.18285598312122703,90.92877878736368,5.741724435016453,98,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_one_uav_three_stations__seed5009__9f73dbdc,final_one_uav_three_stations,final,5009,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.918918918918919,0.29190094150765095,12.159801089147397,3.4737599265531975,0.1877993342571906,0.23368831869778683,0.19192923450264168,86.82234492551066,6.088997085263521,102,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_one_uav_three_stations__seed5010__9f73dbdc,final_one_uav_three_stations,final,5010,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.9090909090909091,0.3442876396285138,11.317354208428522,3.412743730726764,0.20217421339239358,0.30522376384276434,0.21350635851002753,84.13906374557999,6.20947926812351,101,2,1,1,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
final_one_uav_three_stations__seed5011__9f73dbdc,final_one_uav_three_stations,final,5011,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.918918918918919,0.30718959418921105,12.066954940390833,3.44862929993903,0.1941483257465826,0.4600590991077786,0.2275928432638652,84.9575673558736,5.987670551813539,102,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_one_uav_three_stations__seed5012__9f73dbdc,final_one_uav_three_stations,final,5012,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.918918918918919,0.29629501946086256,11.884224687619275,3.3959008452895127,0.19271493452037416,0.2804391260500441,0.2012572559594197,82.71314601214338,5.3430294040481225,102,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_one_uav_three_stations__seed5013__9f73dbdc,final_one_uav_three_stations,final,5013,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.926605504587156,0.24637184028388556,10.889223210891775,2.9595624282095154,0.197673515822905,0.10475083725380278,0.19238576040402477,77.55639566568718,6.0058238683138745,101,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_one_uav_three_stations__seed5014__9f73dbdc,final_one_uav_three_stations,final,5014,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.9090909090909091,0.26400088991167076,13.094621118822648,3.9561926939035903,0.2082267559311348,0.21388460016604638,0.20874744223674896,87.82762914995841,6.033608586803839,100,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_one_uav_three_stations__seed5015__9f73dbdc,final_one_uav_three_stations,final,5015,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.9158878504672897,0.24843450709826953,11.885242462811787,3.455159255728155,0.19878870643673852,0.29841956261134606,0.20900630941618714,83.04821357229937,5.639925840864586,98,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_one_uav_three_stations__seed5016__9f73dbdc,final_one_uav_three_stations,final,5016,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.9142857142857143,0.3368827756916779,10.651039134788496,3.1348984221330753,0.19328564151342695,0.8556346768105018,0.31130283626673877,86.48327188731679,6.2096817602388015,96,2,1,1,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
final_one_uav_three_stations__seed5017__9f73dbdc,final_one_uav_three_stations,final,5017,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.9245283018867925,0.35395553804858604,10.672013156384907,2.9515151237488313,0.18318265829058092,0.3794539295969157,0.20467090784079783,74.8366471076978,5.598126976390189,98,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_one_uav_three_stations__seed5018__9f73dbdc,final_one_uav_three_stations,final,5018,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.9074074074074074,0.268799010636671,13.418429183576725,4.091118658190187,0.17925810690677277,0.15511911541644957,0.17716124040692569,91.39500523833195,5.699738322693583,98,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_one_uav_three_stations__seed5019__9f73dbdc,final_one_uav_three_stations,final,5019,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.9196428571428571,0.32170241319620785,11.73384461183199,3.3405085503092122,0.1987541709093621,0.2381916542530462,0.2022076612083351,78.65430266641381,5.6621692654074005,103,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_one_uav_three_stations__seed5020__9f73dbdc,final_one_uav_three_stations,final,5020,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,1,1,1.0,0,0,0,1.0,0.9181818181818182,0.3208032502381001,11.672421739646726,3.352886477859303,0.18471286699537362,0.18696762750853752,0.1848983802039343,80.00319453470014,5.598325796172433,101,1,0,1,nan,nan,nan,1,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_two_uavs_three_stations__seed5001__9f73dbdc,final_two_uavs_three_stations,final,5001,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.8857142857142857,0.24929912760434114,9.845653623314854,3.3366973953593457,0.18953418004989617,0.27539477579143196,0.20120980505472622,98.56708560552654,5.854313027299311,124,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_two_uavs_three_stations__seed5002__9f73dbdc,final_two_uavs_three_stations,final,5002,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.8857142857142857,0.2768491857156825,9.926288835941618,3.3657979306069516,0.20003825254463162,0.15546118454754662,0.19545895415063563,98.63266369559499,6.2860961390542,124,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_two_uavs_three_stations__seed5003__9f73dbdc,final_two_uavs_three_stations,final,5003,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.8857142857142857,0.29691275013892576,10.046693966919797,3.4078778955188835,0.19038316896212248,0.11864595936924512,0.18360872500622907,98.92570453999365,6.232453197941236,124,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_two_uavs_three_stations__seed5004__9f73dbdc,final_two_uavs_three_stations,final,5004,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.8857142857142857,0.37110594815134906,9.827997935860543,3.3407761376938785,0.21388363245509323,0.31183151676982324,0.22722474931860634,96.96117018716394,5.391796101444944,124,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_two_uavs_three_stations__seed5005__9f73dbdc,final_two_uavs_three_stations,final,5005,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.8425925925925926,0.2838981158774289,9.560877143113137,3.802181087553127,0.1853109660512534,0.36250622064648425,0.2227549921866698,127.67834876096113,6.324716678269387,91,3,1,2,3.552713678800501e-15,3.552713678800501e-15,0.0,2,1,1.0,3.552713678800501e-15,3.552713678800501e-15,0.0,1.0,0.0,0.0,0,0
final_two_uavs_three_stations__seed5006__9f73dbdc,final_two_uavs_three_stations,final,5006,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.8189655172413792,0.30124718887684776,11.80927983261832,5.032019998695415,0.18155833521609896,0.3737940915319135,0.22867097736929778,142.8862989649295,5.7530749686294484,95,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_two_uavs_three_stations__seed5007__9f73dbdc,final_two_uavs_three_stations,final,5007,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.847457627118644,0.3017069535247373,11.104339063073992,4.345869787802733,0.19561371719188952,0.3912192142998664,0.23616672437496605,129.34987120926445,5.867225011780715,100,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
final_two_uavs_three_stations__seed5008__9f73dbdc,final_two_uavs_three_stations,final,5008,9f73dbdc,completed,,,0,ukf,coordinated_turn,covariance_intersection,mahalanobis,full_state,True,2,2,1.0,0,0,0,1.0,0.8620689655172413,0.23672537283513662,9.633164482484068,3.5844126356709456,0.18413886764778478,0.3760445191828176,0.22076012774791182,108.9879120466906,5.633016722751267,100,2,0,2,nan,nan,nan,2,0,nan,nan,nan,nan,nan,nan,nan,0,0
