scenario,seed,gap_s,pre_gap_track,terminal_event_type,recovery_outcome,gate_accepted,exact_position_error_m,last_bucket_position_error_m,last_bucket_delta_t_s
gap_horizon_1uav_straight,5014,22.0,True,,CORRECT_RECOVERY,True,,148.9452565788402,21.0
gap_horizon_1uav_straight,5014,23.0,True,,CORRECT_RECOVERY,True,,165.21769462964113,22.0
gap_horizon_1uav_straight,5014,24.0,True,,CORRECT_RECOVERY,True,,179.91426490474254,23.0
gap_horizon_1uav_straight,5014,25.0,True,,CORRECT_RECOVERY,True,,199.6837183815968,24.0
gap_horizon_1uav_straight,5014,26.0,True,,CORRECT_RECOVERY,True,,216.2958320855003,25.0
gap_horizon_1uav_straight,5014,27.0,True,,CORRECT_RECOVERY,True,,227.57175253916563,26.0
gap_horizon_1uav_straight,5014,28.0,True,,CORRECT_RECOVERY,True,,234.53585395237386,27.0
gap_horizon_1uav_straight,5014,29.0,True,,CORRECT_RECOVERY,True,,252.7684056894387,28.0
gap_horizon_1uav_straight,5014,2.0,True,,CORRECT_RECOVERY,True,,0.21925427529489747,1.0
gap_horizon_1uav_straight,5014,30.0,True,,CORRECT_RECOVERY,True,,262.5050494196861,29.0
gap_horizon_1uav_straight,5014,31.0,True,DELETED,NO_RECOVERY,True,,261.5519495866878,29.0
gap_horizon_1uav_straight,5014,32.0,True,DELETED,NO_RECOVERY,True,,259.69515058924566,29.0
gap_horizon_1uav_straight,5014,3.0,True,,CORRECT_RECOVERY,True,,0.4734807771652675,2.0
gap_horizon_1uav_straight,5014,4.0,True,,CORRECT_RECOVERY,True,,1.0049399500709455,3.0
gap_horizon_1uav_straight,5014,5.0,True,,CORRECT_RECOVERY,True,,1.042586496543333,4.0
gap_horizon_1uav_straight,5014,6.0,True,,CORRECT_RECOVERY,True,,1.7191405162414142,5.0
gap_horizon_1uav_straight,5014,7.0,True,,CORRECT_RECOVERY,True,,2.1339098541435457,6.0
gap_horizon_1uav_straight,5014,8.0,True,,CORRECT_RECOVERY,True,,4.101309752121082,7.0
gap_horizon_1uav_straight,5014,9.0,True,,CORRECT_RECOVERY,True,,7.132953039649147,8.0
gap_horizon_1uav_straight,5015,10.0,True,,CORRECT_RECOVERY,True,,11.409449366684024,9.0
gap_horizon_1uav_straight,5015,11.0,True,,CORRECT_RECOVERY,True,,15.307159414891908,10.0
gap_horizon_1uav_straight,5015,12.0,True,,CORRECT_RECOVERY,True,,22.008353689238458,11.0
gap_horizon_1uav_straight,5015,13.0,True,,CORRECT_RECOVERY,True,,38.66683750490727,12.0
gap_horizon_1uav_straight,5015,14.0,True,,CORRECT_RECOVERY,True,,32.6871079888299,13.0
gap_horizon_1uav_straight,5015,15.0,True,,CORRECT_RECOVERY,True,,43.4429684081354,14.0
gap_horizon_1uav_straight,5015,16.0,True,,CORRECT_RECOVERY,True,,58.62988319396059,15.0
gap_horizon_1uav_straight,5015,17.0,True,,CORRECT_RECOVERY,True,,66.54234198315473,16.0
gap_horizon_1uav_straight,5015,18.0,True,,CORRECT_RECOVERY,True,,81.41351451635103,17.0
gap_horizon_1uav_straight,5015,19.0,True,,CORRECT_RECOVERY,True,,98.11773017019787,18.0
gap_horizon_1uav_straight,5015,1.0,True,,CORRECT_RECOVERY,True,0.3096888256888953,,
gap_horizon_1uav_straight,5015,20.0,True,,CORRECT_RECOVERY,True,,112.79008677358496,19.0
gap_horizon_1uav_straight,5015,21.0,True,,CORRECT_RECOVERY,True,,130.44486528927945,20.0
gap_horizon_1uav_straight,5015,22.0,True,,CORRECT_RECOVERY,True,,148.48999596826175,21.0
gap_horizon_1uav_straight,5015,23.0,True,,CORRECT_RECOVERY,True,,166.27644854517374,22.0
gap_horizon_1uav_straight,5015,24.0,True,,CORRECT_RECOVERY,True,,184.0240584151277,23.0
gap_horizon_1uav_straight,5015,25.0,True,,CORRECT_RECOVERY,True,,200.31772605476897,24.0
gap_horizon_1uav_straight,5015,26.0,True,,CORRECT_RECOVERY,True,,210.86333865362198,25.0
gap_horizon_1uav_straight,5015,27.0,True,,CORRECT_RECOVERY,True,,230.17058894387006,26.0
gap_horizon_1uav_straight,5015,28.0,True,,CORRECT_RECOVERY,True,,239.02005026386516,27.0
gap_horizon_1uav_straight,5015,29.0,True,,CORRECT_RECOVERY,True,,253.60849634236607,28.0
gap_horizon_1uav_straight,5015,2.0,True,,CORRECT_RECOVERY,True,,0.6299399716387586,1.0
gap_horizon_1uav_straight,5015,30.0,True,,CORRECT_RECOVERY,True,,255.7833716933293,29.0
gap_horizon_1uav_straight,5015,31.0,True,DELETED,NO_RECOVERY,True,,253.6768092754099,29.0
gap_horizon_1uav_straight,5015,32.0,True,DELETED,NO_RECOVERY,True,,260.28855702430826,29.0
gap_horizon_1uav_straight,5015,3.0,True,,CORRECT_RECOVERY,True,,1.6064662397156724,2.0
gap_horizon_1uav_straight,5015,4.0,True,,CORRECT_RECOVERY,True,,0.7113526518854801,3.0
gap_horizon_1uav_straight,5015,5.0,True,,CORRECT_RECOVERY,True,,2.6239113887495664,4.0
gap_horizon_1uav_straight,5015,6.0,True,,CORRECT_RECOVERY,True,,1.8470364745701404,5.0
gap_horizon_1uav_straight,5015,7.0,True,,CORRECT_RECOVERY,True,,2.6879264879873612,6.0
gap_horizon_1uav_straight,5015,8.0,True,,CORRECT_RECOVERY,True,,5.451113366005094,7.0
gap_horizon_1uav_straight,5015,9.0,True,,CORRECT_RECOVERY,True,,7.126060337459402,8.0
gap_horizon_1uav_straight,5016,10.0,True,,CORRECT_RECOVERY,True,,8.167059852400651,9.0
gap_horizon_1uav_straight,5016,11.0,True,,CORRECT_RECOVERY,True,,14.649761907166491,10.0
gap_horizon_1uav_straight,5016,12.0,True,,CORRECT_RECOVERY,True,,17.5452524079035,11.0
gap_horizon_1uav_straight,5016,13.0,True,,CORRECT_RECOVERY,True,,28.576270593473907,12.0
gap_horizon_1uav_straight,5016,14.0,True,,CORRECT_RECOVERY,True,,35.16404109399546,13.0
gap_horizon_1uav_straight,5016,15.0,True,,CORRECT_RECOVERY,True,,44.120443953291435,14.0
gap_horizon_1uav_straight,5016,16.0,True,,CORRECT_RECOVERY,True,,53.87634168226364,15.0
gap_horizon_1uav_straight,5016,17.0,True,,CORRECT_RECOVERY,True,,68.14076557830649,16.0
gap_horizon_1uav_straight,5016,18.0,True,,CORRECT_RECOVERY,True,,82.27113986817764,17.0
gap_horizon_1uav_straight,5016,19.0,True,,CORRECT_RECOVERY,True,,96.72699632138686,18.0
gap_horizon_1uav_straight,5016,1.0,True,,CORRECT_RECOVERY,True,0.2108931663752903,,
gap_horizon_1uav_straight,5016,20.0,True,,CORRECT_RECOVERY,True,,113.94060270473544,19.0
gap_horizon_1uav_straight,5016,21.0,True,,CORRECT_RECOVERY,True,,129.5794804225642,20.0
gap_horizon_1uav_straight,5016,22.0,True,,CORRECT_RECOVERY,True,,149.4555409131996,21.0
gap_horizon_1uav_straight,5016,23.0,True,,CORRECT_RECOVERY,True,,165.64509089317937,22.0
gap_horizon_1uav_straight,5016,24.0,True,,CORRECT_RECOVERY,True,,184.06751706150135,23.0
gap_horizon_1uav_straight,5016,25.0,True,,CORRECT_RECOVERY,True,,200.2972846236813,24.0
gap_horizon_1uav_straight,5016,26.0,True,,CORRECT_RECOVERY,True,,216.5182320151738,25.0
gap_horizon_1uav_straight,5016,27.0,True,,CORRECT_RECOVERY,True,,229.6438816497288,26.0
gap_horizon_1uav_straight,5016,28.0,True,,CORRECT_RECOVERY,True,,242.06649519233315,27.0
gap_horizon_1uav_straight,5016,29.0,True,,CORRECT_RECOVERY,True,,253.48299650604622,28.0
gap_horizon_1uav_straight,5016,2.0,True,,CORRECT_RECOVERY,True,,0.3706389928616281,1.0
gap_horizon_1uav_straight,5016,30.0,True,,CORRECT_RECOVERY,True,,259.028020737727,29.0
gap_horizon_1uav_straight,5016,31.0,True,DELETED,NO_RECOVERY,True,,259.56327406327574,29.0
gap_horizon_1uav_straight,5016,32.0,True,DELETED,NO_RECOVERY,True,,260.85302805620614,29.0
gap_horizon_1uav_straight,5016,3.0,True,,CORRECT_RECOVERY,True,,0.7090948611526813,2.0
gap_horizon_1uav_straight,5016,4.0,True,,CORRECT_RECOVERY,True,,0.5102864392458919,3.0
gap_horizon_1uav_straight,5016,5.0,True,,CORRECT_RECOVERY,True,,0.671339901021319,4.0
gap_horizon_1uav_straight,5016,6.0,True,,CORRECT_RECOVERY,True,,3.8378332466354155,5.0
gap_horizon_1uav_straight,5016,7.0,True,,CORRECT_RECOVERY,True,,2.672461283951228,6.0
gap_horizon_1uav_straight,5016,8.0,True,,CORRECT_RECOVERY,True,,7.468642368007398,7.0
gap_horizon_1uav_straight,5016,9.0,True,,CORRECT_RECOVERY,True,,10.13863731840345,8.0
gap_horizon_1uav_straight,5017,10.0,True,,CORRECT_RECOVERY,True,,9.757605639775038,9.0
gap_horizon_1uav_straight,5017,11.0,True,,CORRECT_RECOVERY,True,,20.598697212783204,10.0
gap_horizon_1uav_straight,5017,12.0,True,,CORRECT_RECOVERY,True,,20.81923776059355,11.0
gap_horizon_1uav_straight,5017,13.0,True,,CORRECT_RECOVERY,True,,25.188161747970746,12.0
gap_horizon_1uav_straight,5017,14.0,True,,CORRECT_RECOVERY,True,,35.091073451588024,13.0
gap_horizon_1uav_straight,5017,15.0,True,,CORRECT_RECOVERY,True,,43.03053114906342,14.0
gap_horizon_1uav_straight,5017,16.0,True,,CORRECT_RECOVERY,True,,54.378835198769416,15.0
gap_horizon_1uav_straight,5017,17.0,True,,CORRECT_RECOVERY,True,,68.08637612578843,16.0
gap_horizon_1uav_straight,5017,18.0,True,,CORRECT_RECOVERY,True,,82.12992441711505,17.0
gap_horizon_1uav_straight,5017,19.0,True,,CORRECT_RECOVERY,True,,97.6070584964635,18.0
gap_horizon_1uav_straight,5017,1.0,True,,CORRECT_RECOVERY,True,0.06722210550727446,,
gap_horizon_1uav_straight,5017,20.0,True,,CORRECT_RECOVERY,True,,113.26124974825055,19.0
gap_horizon_1uav_straight,5017,21.0,True,,CORRECT_RECOVERY,True,,130.5641835359836,20.0
gap_horizon_1uav_straight,5017,22.0,True,,CORRECT_RECOVERY,True,,147.4807486326439,21.0
gap_horizon_1uav_straight,5017,23.0,True,,CORRECT_RECOVERY,True,,157.42662935605463,22.0
gap_horizon_1uav_straight,5017,24.0,True,,CORRECT_RECOVERY,True,,184.07008073343846,23.0
gap_horizon_1uav_straight,5017,25.0,True,,CORRECT_RECOVERY,True,,201.6703109392511,24.0
gap_horizon_1uav_straight,5017,26.0,True,,CORRECT_RECOVERY,True,,216.88701446913413,25.0
gap_horizon_1uav_straight,5017,27.0,True,,CORRECT_RECOVERY,True,,227.4539365050057,26.0
gap_horizon_1uav_straight,5017,28.0,True,,CORRECT_RECOVERY,True,,240.57870326835763,27.0
gap_horizon_1uav_straight,5017,29.0,True,,CORRECT_RECOVERY,True,,248.09843491822605,28.0
gap_horizon_1uav_straight,5017,2.0,True,,CORRECT_RECOVERY,True,,0.6111022195318213,1.0
gap_horizon_1uav_straight,5017,30.0,True,,CORRECT_RECOVERY,True,,260.5632708990882,29.0
gap_horizon_1uav_straight,5017,31.0,True,DELETED,NO_RECOVERY,True,,260.89376331003643,29.0
gap_horizon_1uav_straight,5017,32.0,True,DELETED,NO_RECOVERY,True,,256.14906791950307,29.0
gap_horizon_1uav_straight,5017,3.0,True,,CORRECT_RECOVERY,True,,0.5012480242903542,2.0
gap_horizon_1uav_straight,5017,4.0,True,,CORRECT_RECOVERY,True,,2.065078815392847,3.0
gap_horizon_1uav_straight,5017,5.0,True,,CORRECT_RECOVERY,True,,2.4134799298647245,4.0
gap_horizon_1uav_straight,5017,6.0,True,,CORRECT_RECOVERY,True,,2.5527128396805496,5.0
gap_horizon_1uav_straight,5017,7.0,True,,CORRECT_RECOVERY,True,,3.5962227945051537,6.0
gap_horizon_1uav_straight,5017,8.0,True,,CORRECT_RECOVERY,True,,6.944842810873887,7.0
gap_horizon_1uav_straight,5017,9.0,True,,CORRECT_RECOVERY,True,,5.670932440615691,8.0
gap_horizon_1uav_straight,5018,10.0,True,,CORRECT_RECOVERY,True,,13.172708977376512,9.0
gap_horizon_1uav_straight,5018,11.0,True,,CORRECT_RECOVERY,True,,14.006630718707049,10.0
gap_horizon_1uav_straight,5018,12.0,True,,CORRECT_RECOVERY,True,,23.098000554396542,11.0
gap_horizon_1uav_straight,5018,13.0,True,,CORRECT_RECOVERY,True,,27.885388045792965,12.0
gap_horizon_1uav_straight,5018,14.0,True,,CORRECT_RECOVERY,True,,32.31952981747345,13.0
gap_horizon_1uav_straight,5018,15.0,True,,CORRECT_RECOVERY,True,,45.17548146059681,14.0
gap_horizon_1uav_straight,5018,16.0,True,,CORRECT_RECOVERY,True,,56.11512866751785,15.0
gap_horizon_1uav_straight,5018,17.0,True,,CORRECT_RECOVERY,True,,67.59140287001016,16.0
gap_horizon_1uav_straight,5018,18.0,True,,CORRECT_RECOVERY,True,,80.99436130600503,17.0
gap_horizon_1uav_straight,5018,19.0,True,,CORRECT_RECOVERY,True,,97.57023382666623,18.0
gap_horizon_1uav_straight,5018,1.0,True,,CORRECT_RECOVERY,True,0.46864576671328767,,
gap_horizon_1uav_straight,5018,20.0,True,,CORRECT_RECOVERY,True,,114.77723219508292,19.0
gap_horizon_1uav_straight,5018,21.0,True,,CORRECT_RECOVERY,True,,129.5995348231973,20.0
gap_horizon_1uav_straight,5018,22.0,True,,CORRECT_RECOVERY,True,,144.90567120706606,21.0
gap_horizon_1uav_straight,5018,23.0,True,,CORRECT_RECOVERY,True,,165.4289525650917,22.0
gap_horizon_1uav_straight,5018,24.0,True,,CORRECT_RECOVERY,True,,183.97623781358666,23.0
gap_horizon_1uav_straight,5018,25.0,True,,CORRECT_RECOVERY,True,,200.89836481582063,24.0
gap_horizon_1uav_straight,5018,26.0,True,,CORRECT_RECOVERY,True,,216.21641147088877,25.0
gap_horizon_1uav_straight,5018,27.0,True,,CORRECT_RECOVERY,True,,229.37671908164356,26.0
gap_horizon_1uav_straight,5018,28.0,True,,CORRECT_RECOVERY,True,,242.14051661275954,27.0
gap_horizon_1uav_straight,5018,29.0,True,,CORRECT_RECOVERY,True,,252.46455972794152,28.0
gap_horizon_1uav_straight,5018,2.0,True,,CORRECT_RECOVERY,True,,0.5071484986131953,1.0
gap_horizon_1uav_straight,5018,30.0,True,,CORRECT_RECOVERY,True,,260.4136447552617,29.0
gap_horizon_1uav_straight,5018,31.0,True,DELETED,NO_RECOVERY,True,,261.38833589531686,29.0
gap_horizon_1uav_straight,5018,32.0,True,DELETED,NO_RECOVERY,True,,262.18384018073755,29.0
gap_horizon_1uav_straight,5018,3.0,True,,CORRECT_RECOVERY,True,,1.5561147544038985,2.0
gap_horizon_1uav_straight,5018,4.0,True,,CORRECT_RECOVERY,True,,1.1583799207568202,3.0
gap_horizon_1uav_straight,5018,5.0,True,,CORRECT_RECOVERY,True,,0.9896937977549413,4.0
gap_horizon_1uav_straight,5018,6.0,True,,CORRECT_RECOVERY,True,,2.852531818172667,5.0
gap_horizon_1uav_straight,5018,7.0,True,,CORRECT_RECOVERY,True,,3.107831622343321,6.0
gap_horizon_1uav_straight,5018,8.0,True,,CORRECT_RECOVERY,True,,7.468994835852941,7.0
gap_horizon_1uav_straight,5018,9.0,True,,CORRECT_RECOVERY,True,,10.192694668233953,8.0
gap_horizon_1uav_straight,5019,10.0,True,,CORRECT_RECOVERY,True,,8.532857152375337,9.0
gap_horizon_1uav_straight,5019,11.0,True,,CORRECT_RECOVERY,True,,15.101678311526506,10.0
gap_horizon_1uav_straight,5019,12.0,True,,CORRECT_RECOVERY,True,,16.91421142674337,11.0
gap_horizon_1uav_straight,5019,13.0,True,,CORRECT_RECOVERY,True,,24.14092564221366,12.0
gap_horizon_1uav_straight,5019,14.0,True,,CORRECT_RECOVERY,True,,34.30807534807492,13.0
gap_horizon_1uav_straight,5019,15.0,True,,CORRECT_RECOVERY,True,,42.292991419191225,14.0
gap_horizon_1uav_straight,5019,16.0,True,,CORRECT_RECOVERY,True,,55.05266265309094,15.0
gap_horizon_1uav_straight,5019,17.0,True,,CORRECT_RECOVERY,True,,66.05659464543108,16.0
gap_horizon_1uav_straight,5019,18.0,True,,CORRECT_RECOVERY,True,,83.23945580563202,17.0
gap_horizon_1uav_straight,5019,19.0,True,,CORRECT_RECOVERY,True,,97.76317263757363,18.0
gap_horizon_1uav_straight,5019,1.0,True,,CORRECT_RECOVERY,True,0.0607833077219481,,
gap_horizon_1uav_straight,5019,20.0,True,,CORRECT_RECOVERY,True,,112.67583821368746,19.0
gap_horizon_1uav_straight,5019,21.0,True,,CORRECT_RECOVERY,True,,131.2731896102339,20.0
gap_horizon_1uav_straight,5019,22.0,True,,CORRECT_RECOVERY,True,,148.42897978921593,21.0
gap_horizon_1uav_straight,5019,23.0,True,,CORRECT_RECOVERY,True,,165.43214943894952,22.0
gap_horizon_1uav_straight,5019,24.0,True,,CORRECT_RECOVERY,True,,184.32073872610866,23.0
gap_horizon_1uav_straight,5019,25.0,True,,CORRECT_RECOVERY,True,,202.39774414962824,24.0
gap_horizon_1uav_straight,5019,26.0,True,,CORRECT_RECOVERY,True,,216.4375811199945,25.0
gap_horizon_1uav_straight,5019,27.0,True,,CORRECT_RECOVERY,True,,225.7489269447016,26.0
gap_horizon_1uav_straight,5019,28.0,True,,CORRECT_RECOVERY,True,,235.7581626255146,27.0
gap_horizon_1uav_straight,5019,29.0,True,,CORRECT_RECOVERY,True,,253.50707506080605,28.0
gap_horizon_1uav_straight,5019,2.0,True,,CORRECT_RECOVERY,True,,0.17967713189726142,1.0
gap_horizon_1uav_straight,5019,30.0,True,,CORRECT_RECOVERY,True,,259.7038588624686,29.0
gap_horizon_1uav_straight,5019,31.0,True,DELETED,NO_RECOVERY,True,,261.60330413121704,29.0
gap_horizon_1uav_straight,5019,32.0,True,DELETED,NO_RECOVERY,True,,262.45091409705213,29.0
gap_horizon_1uav_straight,5019,3.0,True,,CORRECT_RECOVERY,True,,0.39040092673976884,2.0
gap_horizon_1uav_straight,5019,4.0,True,,CORRECT_RECOVERY,True,,0.8840598492808527,3.0
gap_horizon_1uav_straight,5019,5.0,True,,CORRECT_RECOVERY,True,,1.272685113676828,4.0
gap_horizon_1uav_straight,5019,6.0,True,,CORRECT_RECOVERY,True,,2.4656603431866535,5.0
gap_horizon_1uav_straight,5019,7.0,True,,CORRECT_RECOVERY,True,,2.8666624674030046,6.0
gap_horizon_1uav_straight,5019,8.0,True,,CORRECT_RECOVERY,True,,2.872650804165841,7.0
gap_horizon_1uav_straight,5019,9.0,True,,CORRECT_RECOVERY,True,,5.36058312422737,8.0
gap_horizon_1uav_straight,5020,10.0,True,,CORRECT_RECOVERY,True,,9.004321549713437,9.0
gap_horizon_1uav_straight,5020,11.0,True,,CORRECT_RECOVERY,True,,15.075068883920462,10.0
gap_horizon_1uav_straight,5020,12.0,True,,CORRECT_RECOVERY,True,,20.063850488953896,11.0
gap_horizon_1uav_straight,5020,13.0,True,,CORRECT_RECOVERY,True,,26.36394716466654,12.0
gap_horizon_1uav_straight,5020,14.0,True,,CORRECT_RECOVERY,True,,33.69843811585639,13.0
gap_horizon_1uav_straight,5020,15.0,True,,CORRECT_RECOVERY,True,,43.709264364087936,14.0
gap_horizon_1uav_straight,5020,16.0,True,,CORRECT_RECOVERY,True,,55.18733042037766,15.0
gap_horizon_1uav_straight,5020,17.0,True,,CORRECT_RECOVERY,True,,67.9202078120168,16.0
gap_horizon_1uav_straight,5020,18.0,True,,CORRECT_RECOVERY,True,,82.66315408208303,17.0
gap_horizon_1uav_straight,5020,19.0,True,,CORRECT_RECOVERY,True,,97.70728101912516,18.0
gap_horizon_1uav_straight,5020,1.0,True,,CORRECT_RECOVERY,True,0.34289992439180783,,
gap_horizon_1uav_straight,5020,20.0,True,,CORRECT_RECOVERY,True,,112.44558578512809,19.0
gap_horizon_1uav_straight,5020,21.0,True,,CORRECT_RECOVERY,True,,129.77691977389688,20.0
gap_horizon_1uav_straight,5020,22.0,True,,CORRECT_RECOVERY,True,,148.49651240560956,21.0
gap_horizon_1uav_straight,5020,23.0,True,,CORRECT_RECOVERY,True,,166.11316454538436,22.0
gap_horizon_1uav_straight,5020,24.0,True,,CORRECT_RECOVERY,True,,183.78802945799947,23.0
gap_horizon_1uav_straight,5020,25.0,True,,CORRECT_RECOVERY,True,,201.77477857161855,24.0
gap_horizon_1uav_straight,5020,26.0,True,,CORRECT_RECOVERY,True,,208.3557578021075,25.0
gap_horizon_1uav_straight,5020,27.0,True,,CORRECT_RECOVERY,True,,229.33154880012003,26.0
gap_horizon_1uav_straight,5020,28.0,True,,CORRECT_RECOVERY,True,,241.78963317854146,27.0
gap_horizon_1uav_straight,5020,29.0,True,,CORRECT_RECOVERY,True,,253.2307029570912,28.0
gap_horizon_1uav_straight,5020,2.0,True,,CORRECT_RECOVERY,True,,0.13972698440246178,1.0
gap_horizon_1uav_straight,5020,30.0,True,,CORRECT_RECOVERY,True,,260.8266870967954,29.0
gap_horizon_1uav_straight,5020,31.0,True,DELETED,NO_RECOVERY,True,,257.58593567007165,29.0
gap_horizon_1uav_straight,5020,32.0,True,DELETED,NO_RECOVERY,True,,261.5832076597546,29.0
gap_horizon_1uav_straight,5020,3.0,True,,CORRECT_RECOVERY,True,,0.9297247045689493,2.0
gap_horizon_1uav_straight,5020,4.0,True,,CORRECT_RECOVERY,True,,1.5128814860765352,3.0
gap_horizon_1uav_straight,5020,5.0,True,,CORRECT_RECOVERY,True,,0.6075047048924419,4.0
gap_horizon_1uav_straight,5020,6.0,True,,CORRECT_RECOVERY,True,,3.7863139184265555,5.0
gap_horizon_1uav_straight,5020,7.0,True,,CORRECT_RECOVERY,True,,3.977820714367536,6.0
gap_horizon_1uav_straight,5020,8.0,True,,CORRECT_RECOVERY,True,,2.4936157072411658,7.0
gap_horizon_1uav_straight,5020,9.0,True,,CORRECT_RECOVERY,True,,8.767061159156288,8.0
gap_horizon_2uav_crossing,5001,10.0,True,,CORRECT_RECOVERY,True,,9.755235252306582,9.0
gap_horizon_2uav_crossing,5001,11.0,True,,CORRECT_RECOVERY,True,,20.184548705318722,11.049999999999997
gap_horizon_2uav_crossing,5001,12.0,True,,CORRECT_RECOVERY,True,,14.584111762446545,11.900000000000006
gap_horizon_2uav_crossing,5001,13.0,True,,CORRECT_RECOVERY,True,,20.703334484180964,12.900000000000006
gap_horizon_2uav_crossing,5001,14.0,True,,CORRECT_RECOVERY,True,,25.51687833363544,13.900000000000006
gap_horizon_2uav_crossing,5001,15.0,True,,CORRECT_RECOVERY,True,,32.40957009946859,15.049999999999997
gap_horizon_2uav_crossing,5001,16.0,True,,CORRECT_RECOVERY,True,,40.89498947457536,16.0
gap_horizon_2uav_crossing,5001,17.0,True,,CORRECT_RECOVERY,True,,42.04094899443846,16.0
gap_horizon_2uav_crossing,5001,18.0,True,DELETED,NO_RECOVERY,False,,56.643776781779316,18.049999999999997
gap_horizon_2uav_crossing,5001,19.0,True,,CORRECT_RECOVERY,True,,66.81947215979343,19.050000000000004
gap_horizon_2uav_crossing,5001,1.0,True,,CORRECT_RECOVERY,True,0.4338743250874907,,
gap_horizon_2uav_crossing,5001,20.0,True,,CORRECT_RECOVERY,True,,74.91586901268832,20.050000000000004
gap_horizon_2uav_crossing,5001,21.0,True,,CORRECT_RECOVERY,True,,82.04653389553155,20.950000000000003
gap_horizon_2uav_crossing,5001,22.0,True,,CORRECT_RECOVERY,True,,91.9757482047525,22.050000000000004
gap_horizon_2uav_crossing,5001,23.0,True,,CORRECT_RECOVERY,True,,100.7498618453997,23.0
gap_horizon_2uav_crossing,5001,24.0,True,,CORRECT_RECOVERY,True,,107.81203170941964,24.0
gap_horizon_2uav_crossing,5001,25.0,True,,CORRECT_RECOVERY,True,,115.53233931921173,25.050000000000004
gap_horizon_2uav_crossing,5001,26.0,True,,CORRECT_RECOVERY,True,,119.60192624044231,26.0
gap_horizon_2uav_crossing,5001,27.0,True,,CORRECT_RECOVERY,True,,129.0466033129254,27.0
gap_horizon_2uav_crossing,5001,28.0,True,,CORRECT_RECOVERY,True,,132.5960650480166,27.950000000000003
gap_horizon_2uav_crossing,5001,29.0,True,,CORRECT_RECOVERY,True,,136.54548303767612,29.049999999999997
gap_horizon_2uav_crossing,5001,2.0,True,,CORRECT_RECOVERY,True,,0.578540025866813,1.9500000000000028
gap_horizon_2uav_crossing,5001,30.0,True,DELETED,NO_RECOVERY,False,,136.27440492133584,29.0
gap_horizon_2uav_crossing,5001,31.0,True,DELETED,NO_RECOVERY,True,,139.75126232652818,30.049999999999997
gap_horizon_2uav_crossing,5001,32.0,True,DELETED,NO_RECOVERY,True,,135.02524625573767,28.000000000000007
gap_horizon_2uav_crossing,5001,3.0,True,,CORRECT_RECOVERY,True,,0.7255082018895584,3.049999999999997
gap_horizon_2uav_crossing,5001,4.0,True,,CORRECT_RECOVERY,True,,1.0898882277131632,4.049999999999997
gap_horizon_2uav_crossing,5001,5.0,True,,CORRECT_RECOVERY,True,,0.8976611879896607,5.0
gap_horizon_2uav_crossing,5001,6.0,True,,CORRECT_RECOVERY,True,,2.4524477316753273,6.049999999999997
gap_horizon_2uav_crossing,5001,7.0,True,,CORRECT_RECOVERY,True,,4.202110025624632,6.900000000000006
gap_horizon_2uav_crossing,5001,8.0,True,,CORRECT_RECOVERY,True,,5.573170667942655,8.049999999999997
gap_horizon_2uav_crossing,5001,9.0,True,,CORRECT_RECOVERY,True,,7.399532557265139,9.049999999999997
gap_horizon_2uav_crossing,5002,10.0,True,,CORRECT_RECOVERY,True,,10.035510640137932,10.0
gap_horizon_2uav_crossing,5002,11.0,True,,CORRECT_RECOVERY,True,,5.637762465372992,8.950000000000003
gap_horizon_2uav_crossing,5002,12.0,True,,CORRECT_RECOVERY,True,,17.30979333900305,11.950000000000017
gap_horizon_2uav_crossing,5002,13.0,True,,CORRECT_RECOVERY,True,,19.104333429183054,13.0
gap_horizon_2uav_crossing,5002,14.0,True,,CORRECT_RECOVERY,True,,13.155858627086452,11.935714285714297
gap_horizon_2uav_crossing,5002,15.0,True,,CORRECT_RECOVERY,True,,35.84515295181438,14.92857142857143
gap_horizon_2uav_crossing,5002,16.0,True,,CORRECT_RECOVERY,True,,25.59573897243157,13.992857142857154
gap_horizon_2uav_crossing,5002,17.0,True,,CORRECT_RECOVERY,True,,45.556870755076154,16.950000000000003
gap_horizon_2uav_crossing,5002,18.0,True,,CORRECT_RECOVERY,True,,53.831097660616585,18.050000000000004
gap_horizon_2uav_crossing,5002,19.0,True,,CORRECT_RECOVERY,True,,55.247800645194026,18.05000000000001
gap_horizon_2uav_crossing,5002,1.0,True,,CORRECT_RECOVERY,True,0.4185438841214384,0.39766968024837807,1.0
gap_horizon_2uav_crossing,5002,20.0,True,,CORRECT_RECOVERY,True,,54.009702706795274,17.950000000000003
gap_horizon_2uav_crossing,5002,21.0,True,,CORRECT_RECOVERY,True,,64.90202182298317,18.935714285714297
gap_horizon_2uav_crossing,5002,22.0,True,,CORRECT_RECOVERY,True,,70.97978163816602,19.950000000000003
gap_horizon_2uav_crossing,5002,23.0,True,,CORRECT_RECOVERY,True,,81.27570521853379,20.992857142857154
gap_horizon_2uav_crossing,5002,24.0,True,,CORRECT_RECOVERY,True,,89.98530441130177,21.950000000000003
gap_horizon_2uav_crossing,5002,25.0,True,,CORRECT_RECOVERY,True,,111.69474173889684,24.950000000000003
gap_horizon_2uav_crossing,5002,26.0,True,,CORRECT_RECOVERY,True,,121.24156108813212,26.049999999999997
gap_horizon_2uav_crossing,5002,27.0,True,DELETED,NO_RECOVERY,True,,114.9237901965412,24.964285714285722
